text,label
협력사 초청 메일 써바,GENERATION
스키캠프 조심해서 다녀와,GENERATION
광합성 원리가 뭐야?,QUESTION
모노레포 장단점이 뭐야,ANALYSIS
설날에 비가 올까,SEARCH
거실 선풍기 꺼져 있는지 확인해,SEARCH
와 분석 진짜 꼼꼼하다 최고네,CASUAL
한강 가서,CASUAL
오늘 날씨 ㄱㄱ,SEARCH
우리 회사 성별 지어바,GENERATION
비행기 날개가 비행 중에 휘어지도록 설계되어 난기류에 의한 충격을 분산하고 기체 파손을 방지하는 공학적 원리를 날개의 탄성과 연성으로 설명해줘,QUESTION
메인 페이지 배너 위치 바꾼 거 클릭률에 영향 줬나 봐,ANALYSIS
지금 현재 바이브 실시간 차트 1위 곡 가사 검색해쥬,SEARCH
우리 회사 사내 게시판 메인 타이틀 후보 3개 지어바,GENERATION
업무 중 발생한 오류에 대해 빠르게 보고하고 대안 제시하는 메시지 작성해줘,GENERATION
자바스크립트 리터럴 예제 코드 짜바,GENERATION
살이 쪘네,CASUAL
요즘 인기 있는 요가 휠 브랜드 ㅊㅊ,SEARCH
지금 현재 내 위치 근처 편의점 택배 수거 시간 검색해바,SEARCH
지원자들의 이전 직장 평균 근속 연수가 우리랑 비교하면 어때,ANALYSIS
복지 혜택 중 선호도 꼴찌인 항목 정리해서 이유 분석 부탁해,ANALYSIS
공기청정기 켜주겠니,GENERATION
국내 주식 시장의 가격 제한 폭인 상한가 기준이 과거 15%에서 현재의 30%로 상향 조정된 구체적인 시기와 정부가 이러한 제도 개선을 단행하게 된 주요 경제적 배경 및 시장 효율성 제고 측면의 이유는?,QUESTION
결제 단계에서 이탈하는 유저들 장바구니 품목 공통점 찾아봐,ANALYSIS
세계 4대 문명 중 메소포타미아 문명이 쐐기문자를 사용하여 법전과 기록을 남긴 것이 인류 최초의 성문법인 함무라비 법전 탄생에 미친 역사적 영향은?,QUESTION
사내 에너지 수칙 공지 맹들어쥬,GENERATION
휴가 신청 어디서 해?,QUESTION
내일 몇시 출근?,QUESTION
지금 현재 내 위치 주변 가성비 점심 식당 추천 ㅊㅊ,SEARCH
지금 현재 내 위치 근처 스터디 카페 1일 이용권 가격 확인해바,SEARCH
파이썬 텍스트 파일 한 줄씩 읽기 코드 써쥬,GENERATION
주식 시장의 서킷브레이커 발동 기준이 뭐야?,QUESTION
비즈니스 전략 기획서 서두에 들어갈 강력한 문장 써줘,GENERATION
갖구 가시면서,CASUAL
하루라도 편하게 쉬시라구요,GENERATION
아픈 데는 없이 잘 크고 있죠,QUESTION
혹시 친구들이랑 싸운 거니,QUESTION
사내 보안 영상 독려 맹들어쥬,GENERATION
이 기술 문서 내용이 너무 길고 어려운데 중학생도 이해할 수 있게 요약해서 정리해바,ANALYSIS
보호무역주의가 자국 산업 보호에 실제 효과가 있어?,QUESTION
영문 메일에서 상대방의 답변에 감사하는 표현 5개 써줘,GENERATION
요즘 인기 있는 헬스 스트랩 브랜드 추천해바,SEARCH
빈혈 예방에 좋은 영양소 알려줘,QUESTION
비즈니스 미팅 거절할 때 정중하게 보낼 메일 답장 초안 써쥬,GENERATION
마그네슘 부족 증상 알려주ㅔ,QUESTION
이 코드 성능 최적화 분석해쥬,ANALYSIS
근처에 평점 높은 불고기 맛집 어디야?,SEARCH
오늘 야구 누가 이겼을까?,SEARCH
튜토리얼 완료율이 유저 리텐션에 끼치는 실질적 영향 분석해,ANALYSIS
오늘 날씨 알려줘,SEARCH
개발자들 서서 일하는 책상 사주면 집중도 향상에 도움 됨,ANALYSIS
코드 리뷰 때 로직 지적 비중이 높아진 게 개발 퀄리티 상승 증거임,ANALYSIS
바이오테크주 위주로 주가가 오르고 있습니다,CASUAL
이 계약 조항 분석해줘,ANALYSIS
지진 발생 시 머리를 보호해야 하는 이유를 과학적으로 알려줘,QUESTION
아주 크게,CASUAL
서버 성능 테스트 툴은 어떤 게 좋아?,QUESTION
회사에서 온 메일 모두 삭제해,GENERATION
파이썬 딕셔너리 데이터 추가 update 코드 써쥬,GENERATION
사내 도서관 희망 도서 신청 안내 맹들어바,GENERATION
영문 메일에서 회의록 작성을 제안할 때 쓰는 표현 5개 써줘,GENERATION
정말 감사합니다 덕분에 한시름 놓았네요 역시 최고십니다,CASUAL
자바 오버라이딩(Overriding)이랑 오버로딩(Overloading) 비교 예제 코드 짜바,GENERATION
오늘 새벽에 비 오는지 알고 있니,SEARCH
우리 선생님은 왜 이렇게 숙제를 많이 내준다니,CASUAL
내일 강수확률 알려줘,SEARCH
요즘 인기 있는 텀블러 보온성 좋은 브랜드 ㅊㅊ,SEARCH
몸조리 잘하시고 월요일에 뵙죠,GENERATION
네 알겠습니다 그럼 이따가 뵙는 걸로 하고 수고하세요,CASUAL
지금 현재 디파이 코인 수익률 순위 기사 모아줘,SEARCH
우리 회사 내부 보안 규정 위반 사례 50건 분석해서 가장 취약한 보안 지점 분석해줘,ANALYSIS
우리 회사 서비스 이탈률 낮추기 위한 게이미피케이션 요소 아이디어 5개만 브레인스토밍해바,GENERATION
감기 걸렸을 때 소금물로 가글 하는 거 효과 있어?,QUESTION
최근 기술 요약 분석해쥬,ANALYSIS
영국의 산업혁명 당시 도시 인구 밀집도가 급상승하면서 발생한 상하수도 오염 문제가 현대적 도시 위생 공학 발달에 준 교훈은 무엇이야?,QUESTION
안드로이드 코틀린으로 리사이클러뷰 구현하는 기본 코드 짜줘,GENERATION
지금 비 옴?,SEARCH
이 데이터셋에서 특정 항목의 결측치가 80퍼센트 이상인 이유가 데이터 수집 오류인지 분석해바,ANALYSIS
올해 스타트업 투자 동향,SEARCH
우주 공간에서는 왜 얼굴이 부어?,QUESTION
SQL로 데이터 그룹화 후 조건 걸기(HAVING) 쿼리 짜바,GENERATION
우리 앱 다크모드 적용 전후 유저 사용 패턴 변화 좀 해석해줘,ANALYSIS
파이썬으로 두 리스트의 합집합 구하는 코드 짜줘,GENERATION
웹 페이지 성능 최적화를 위한 이미지 압축 기술 추천해바,QUESTION
파이썬으로 리스트에서 중복을 제거하되 원래 순서를 유지하는 코드 짜줘,GENERATION
우리 브랜드 패키지 디자인에 들어갈 언박싱 경험 문구 제안해바,GENERATION
내일 시험 잘 봐서 꼭 합격해,GENERATION
협력사에 기술 자료 요청할 때 보안 유지 확약 포함된 메일 써바,GENERATION
이 모바일 앱 기획안의 핵심 기능들에 대해 기술적 구현 난이도를 상중하로 나눠줘,ANALYSIS
원격 근무 비중 늘렸을 때 업무 생산성 변화 분석입니다.,ANALYSIS
올해 경제성장률 관련기사 뭘까,QUESTION
사내 메신저를 잔디에서 슬랙으로 바꾸면 업무 효율성 어떨까,ANALYSIS
파이썬으로 리스트의 마지막 요소를 제거하는 코드 짜줘,GENERATION
오늘 예천 미세먼지량 좀 알려줘,SEARCH
안녕하세요 오늘도 활기찬 하루 보내시길 응원합니다 화이팅,CASUAL
최근 일주일간의 보안 로그 데이터 분석해서 외부 해킹 시도가 있었는지 판별해바,ANALYSIS
채용 지원자들 희망 연수 수준이 작년보다 얼마나 높아졌는지 분석,ANALYSIS
우리 회사 홈페이지 지어바,GENERATION
다음달 구일부터 십이일까지 학회 일정 추가해줘,GENERATION
정약용의 목민심서가 어떤 내용이야?,QUESTION
이번주 월요일까지 입금 할께요,CASUAL
이번주 토요일 미세먼지 농도는 얼마니,SEARCH
정말 고마워요 덕분에 일이 술술 풀리는 기분이네요 역시 함께 일해서 정말 든든합니다 고맙습니다,CASUAL
근처에 평점 높은 고기 구워주는 집 어디야?,SEARCH
근처에 평점 높은 비빔국수 집 어디야?,SEARCH
근처에 평점 높은 베트남 쌀국수 맛집 어디 있어?,SEARCH
별자리는 누가 정한 거야?,QUESTION
별일 아니라는데,CASUAL
내일 우산을 안 챙겨도 되는지 확인해,SEARCH
요즘 핫한 삼청동 술집 리스트 알려쥬,SEARCH
근처에 평점 높은 양꼬치 집 어디야?,SEARCH
지금 스타벅스 신메뉴 뭐야?,SEARCH
클라우드 비용 아끼려고 스팟 인스턴스 쓰는 거 서비스 안정성 면에서 어떰,ANALYSIS
목 디스크 예방하는 생활 습관 알려줘,QUESTION
오늘의 주식 시장 코스피 외국인 순매수 종목 리스트 뭐야?,SEARCH
현재 가장 시청률 높은 티비 채널은 뭐니,QUESTION
내일 연차 개꿀 ㅋㅋㅋ 부럽지?,CASUAL
이거 비교 분석해봐,ANALYSIS
오늘 해가 언제 뜨는지 아니,SEARCH
그러자 옆에서 있던 보관이 찮냐고 묻는다,CASUAL
내년 경기 좋을지 안 좋을지 판단 좀 해줘,ANALYSIS
근처에 아침 식사 되는 식당 어디야?,SEARCH
팀원 간 커뮤니케이션 횟수랑 프로젝트 성과 분석해봐,ANALYSIS
베란다 조명 색깔 좀 바꿔줘,GENERATION
우주에서는 왜 키가 커져?,QUESTION
일제강점기 3.1 운동 이후 일제가 무단 통치에서 문화 통치로 전환하게 된 배경과 그 기만성은?,QUESTION
자바 상속 계층 구조 설계 실전 예제 코드 짜바,GENERATION
근처에 평점 높은 일본식 스테이크 전문점 어디 있어?,SEARCH
카페 메뉴 중 비 오는 날에 매출 급증하는 항목 분석해서 재고 관리해,ANALYSIS
이 결과 추론 좀 해봐,ANALYSIS
사랑니 뺄 때 안 아픈 치과 고르는 팁 알려줘,QUESTION
재택근무 관련 임직원 설문 데이터 보고 직무별 업무 효율성 차이 분석해바,ANALYSIS
잠실 롯데타워 전망대 입장료 얼마야?,SEARCH
유저들이 검색하는 상품의 가격 범위 분포 분석해줘,ANALYSIS
프로젝트의 성격에 적합한 자동화 테스트 프레임워크를 선택할 때 반드시 체크해야 할 기준은?,QUESTION
우리 팀 프로젝트 회고 내용 분석해서 반복되는 문제점 3가지만 뽑아,ANALYSIS
마케팅 채널 중 유저 리텐션 제일 높게 나오는 효자 채널이 어디야,ANALYSIS
지금 현재 유튜브 인기 영상 영화 부문 리스트,SEARCH
직원들 출퇴근 거리랑 지각 횟수 상관관계 데이터 분석,ANALYSIS
자바 하위 생성자 예제 코드 짜바,GENERATION
이 문서 요약 내용 보고 우리가 놓치고 있는 핵심 리스크 분석해바,ANALYSIS
"리액트 메모이제이션(useMemo, useCallback) 비교 예제 코드 써쥬",GENERATION
최근 2년간의 부서별 이직률 데이터 보고 조직 문화에 문제가 있는 팀이 어디인지 분석해바,ANALYSIS
주식 시장의 윈도우 드레싱이 기관 투자자의 포트폴리오 관리에 미치는 영향은?,QUESTION
지금 넷플릭스 1위가 머지?,SEARCH
근처에 평점 높은 베트남 분짜 맛집 어디 있어?,SEARCH
오늘 비 언제 그치니,QUESTION
리스크 분석 ㄱㄱ,ANALYSIS
리액트 클래스형 컴포넌트 라이프사이클 메서드 예제 코드 써쥬,GENERATION
팀 프로젝트 실패 원인 중 커뮤니케이션 미비가 차지하는 비중,ANALYSIS
비즈니스 회의 요약 보고서에 들어갈 핵심 요약 3항목 맹들어바,GENERATION
지금 안 읽은 메일이 있는지 확인해,QUESTION
나 오늘 주식 팔아서 수수료 빼고 만 원 벌었다,CASUAL
복지 제도 만족도 조사 결과랑 직원 근속 연수 상관관계 분석해줘,ANALYSIS
한국은행이 하는 주요 업무 3가지만 알려줘,QUESTION
앱 로딩 속도 0.5초 단축했을 때 예상되는 매출 증대 효과,ANALYSIS
데이터 분석 결과 요약해쥬,ANALYSIS
지금 현재 내 위치 주변 가성비 기념일 맛집 추천해바,SEARCH
지난 한 달간 집행한 유튜브 광고 소재별 효율 분석 결과를 보고서용으로 요약해쥬,ANALYSIS
넵 확인했습니다 이따가 연락드릴게요 고마워요,CASUAL
내일까지 다 외워야 하는데 생각보다 너무 많네,CASUAL
리액트 렌더 프로퍼티 패턴 활용 예제 코드 써쥬,GENERATION
오늘 오후에 신과함께 영화 시사회가 몇시니,SEARCH
영문 메일에서 요청 사항을 처리 중이라고 말하는 표현 5개 써줘,GENERATION
고객센터 상담 답변에 대해 유저들이 불만족하는 이유 분석,ANALYSIS
근처에 평점 좋은 이비인후과 편도염 전문 병원 어디야?,SEARCH
프랑스 혁명 당시에 나폴레옹의 역할이 어땠어?,QUESTION
우리 회사 현재 시장 포지션 분석 보고서 읽고 경쟁사 대비 강점 분석해줘,ANALYSIS
HTML 요소 너비 높이 설정 CSS 소스 알려줘,GENERATION
사내 규정이 창의적인 개발 환경을 저해하고 있는지 평가해줘,ANALYSIS
에어컨을 키고 온도를 최저로 해 줄래,GENERATION
특정 페이지 로딩 1초 단축했을 때 실제 전환율 변화 폭 분석해줘,ANALYSIS
이 소스 파일 10개 중에서 서로 로직이 겹치는 중복 코드 구간을 전부 다 찾아줘,ANALYSIS
우리 팀 프로젝트 실패 사례 분석해서 재발 방지책 세워,ANALYSIS
지금 현재 넷플릭스 신작 예능 순위 리스트 뭐야?,SEARCH
파이썬으로 텍스트 데이터에서 이메일 주소만 추출하는 정규식 코드 써쥬,GENERATION
첫 눈이 언제 오는지 알려줘,SEARCH
감기 증상이 있을 때 가벼운 운동이 인체의 면역 체계 활성화에 미치는 긍정적인 영향은?,QUESTION
십자군 전쟁이 서유럽 봉건 영주들의 약화와 국왕 중심의 중앙 집권화에 기여한 역사적 인과 관계는?,QUESTION
요즘 인기 있는 요가 매트 브랜드 ㅊㅊ,SEARCH
우리 팀만의 특별한 점심 회식 규칙 3개만 재미있게 지어바,GENERATION
유럽 챔피언스리그에 관한 소식 찾아라,SEARCH
다음 주 온도변화 알려줘,SEARCH
더운데 건강 조심하세요,GENERATION
점심시간 언제부터임?,QUESTION
근처에 평점 좋은 비뇨기과 방광염 치료 잘하는 곳 어디야?,SEARCH
주식 무상 감자가 주주에게 최악인 이유가 뭐야?,QUESTION
네 알겠습니다 그럼 이따가 점심 식사 맛있게 하시고 오후에 다시 뵙겠습니다 오늘도 기분 좋은 하루 보내세요,CASUAL
지금 현재 바이브 실시간 차트 상위 노래 제목 검색해쥬,SEARCH
안부 물어줘서,CASUAL
재택근무 비중 늘렸을 때 코드 커밋 수 변화 좀 해석해봐,ANALYSIS
뮤추얼 펀드는 펀드가 하나의 회사의 형태를 이루는 거야,CASUAL
안방 화장실의 불을 꺼줘,GENERATION
특정 기능 사용자가 전체의 5% 미만인 이유가 뭐라고 봐,ANALYSIS
알겠습니다,CASUAL
휴게실 이용률 분석해서 휴식 공간 추가 확보 여부 판단해,ANALYSIS
최근 자바 버전 뭐야,SEARCH
파이썬 확장자 추출 코드 써쥬,GENERATION
내일 오후 세시까지 일정 삭제해줘,GENERATION
요즘 인기 있는 향수 브랜드 ㅊㅊ,SEARCH
이제 추워도 내가 못 안아주니까 두꺼운 옷을 장만해,GENERATION
올해는 태풍이 의외로 약하다는데 다행인 것 같아,CASUAL
우주 공간에서 뼈 밀도가 낮아지는 이유가 뭐야?,QUESTION
물고기는 어떻게 물속에서 숨을 쉬어?,QUESTION
정말 고마워요 덕분에 프로젝트 진행이 훨씬 수월해졌습니다 이 은혜는 잊지 않고 다음에 꼭 보답하도록 할게요,CASUAL
주가는 그 회사 이미지도 연결되고 성장과도 비례하지,CASUAL
프로젝트 회고 방식이 실제 업무 프로세스 개선에 도움 됨,ANALYSIS
팩토리 패턴이 뭐야?,QUESTION
리액트 훅(useReducer) 예제 코드 써쥬,GENERATION
이거 성공함?,ANALYSIS
위 메일을 스팸 메일로 등록하였니,QUESTION
분위기 왜 이래,CASUAL
오늘 아침은 햇빛이 쨍하니 날씨가 좋네요,CASUAL
어제 내가 보낸 메일이 있니,SEARCH
전사 야유회 장소 추천 투표 공지 및 참여 안내 맹들어바,GENERATION
네트워크 보안 장비인 방화벽의 정책 설정 가이드 알려주ㅔ,QUESTION
특정 기기에서 레이아웃 깨지는 게 우리 CSS 문제인지 기기 탓인지,ANALYSIS
위로가 될지,CASUAL
이 수치 보니까 우리 앱 망해가는 거임? 판단 좀,ANALYSIS
지금 현재 스테이킹 보상 높은 코인 뭐야?,SEARCH
오늘 약속 잊으면 안돼 다음에 다른 말하기 없기,GENERATION
목 디스크 재활 운동 시 경추의 C자 곡선을 복원하기 위해 벽에 등을 기대고 턱을 가볍게 당기는 '친인(Chin-in)' 동작의 해부학적 효과는?,QUESTION
우리 회사 복도 전시용 임직원 프로필 디자인 컨셉 지어바,GENERATION
남극 빙하가 다 녹았을 때 지구의 자전축 이동량이 약 수십 미터에 달할 수 있다는 최신 지구 물리학적 가설의 과학적 근거는?,QUESTION
물은 왜 아래로 흘러?,QUESTION
바다가 짠 이유를 광물질의 용해로 설명해줘,QUESTION
특정 API 응답 늦어지는 게 DB 인덱스 설계 미비 때문인지 확인해,ANALYSIS
달의 뒷면과 앞면의 지각 두께 차이를 설명하는 '지구 복사열 가설' 외에 다른 유력한 천문학적 가설이 있어?,QUESTION
미국의 대공황이 전 세계 경제에 미친 영향이 뭐야?,QUESTION
사내 분위기가 연차 쓰기에 눈치 안 보이는지 익명 데이터로 평가해,ANALYSIS
앱 로딩 중 보여주는 정보성 팁이 이탈률 2%라도 줄여주는지 분석해줘,ANALYSIS
눈이 내릴 때 공기 중 미세먼지 농도가 감소하는 과학적 원리는?,QUESTION
데이터베이스 파티셔닝의 장점이 뭐야?,QUESTION
지금 주가 확인하고 전일 대비 얼마나 변했는지 알려줘,SEARCH
오늘의 주식 시장 거래량 상위 종목 리스트 뭐야?,SEARCH
함께 이루어야 하는 꿈 비전은 새로운 현실을 창조하기 위한것이다,CASUAL
그동안 독자들이여 안녕히 계십시요,CASUAL
지금 뉴스 좀,SEARCH
와이파이 비번 뭐야? 안 뜨는데 확인 좀 해봐,QUESTION
파이썬으로 리스트 요소들을 역순으로 정렬하는 reverse 코드 짜줘,GENERATION
팀원에게 어려운 업무 맡길 때 미안함과 신뢰 담은 메시지 작성해줘,GENERATION
철수야 교수님께서 부르신다,GENERATION
오늘따라 점심이 참 맛있네요 다들 맛점하시고 오후도 힘내세요,CASUAL
로봇 이제 가서 쉬어라,GENERATION
식당 메뉴 중 월요일에 인기 많은 거 분석해서 비중 늘리자,ANALYSIS
지금 현재 아크 시세 얼마야?,SEARCH
그냥 이러다 갈게,CASUAL
언제부터 살았는지 어떻게 이 동네에 왔는지 도우씨가 궁금한 것들 여기 다 있어요,CASUAL
디지털 마케팅 용어 정리한 카드뉴스 문구 5장 분량으로 뽑아바,GENERATION
파이썬으로 폴더 내 파일 리스트 읽어서 메모장에 저장하는 코드 짜줘,GENERATION
파이썬으로 리스트의 요소를 하나로 합치되 사이에 줄바꿈 넣는 코드 짜줘,GENERATION
비행기가 번개 맞았을 때 발생하는 전하가 기체 표면을 타고 흐르다가 공기 중으로 방출되는 정전기 방출기의 기술적 구조는?,QUESTION
내일 약속 좀 알려줘,QUESTION
백제 무령왕릉 발굴 당시 상황 알려줘,QUESTION
작년에 온 메일 모두 휴지통으로 보내,GENERATION
보일러 관수온도가 몇도로 설정되어 있니,SEARCH
내일 날씨 어때?,SEARCH
도움주셔서 감사,CASUAL
와 진짜 대박이다 어떻게 이런 성과를 내셨어요 대단대단,CASUAL
이 소스 코드의 성능을 2배 이상 끌어올릴 수 있는 알고리즘 개선 제안서 분석해쥬,ANALYSIS
투자 관련 메일 스팸등록했니,SEARCH
앱 내 검색 기능에 음성 인식 추가하면 노년층 유입 얼마나 늘까,ANALYSIS
병원으로 보내 졌지만 결국 사망 한다는 스토리를 전부 짜 놨었다,CASUAL
안녕하세요 반갑습니다 오늘도 보람찬 하루 되세요,CASUAL
근처에 평점 높은 쌀국수 집 어디야?,SEARCH
결제 단계에서 이탈하는 게 가격 탓인지 UI 탓인지 분석,ANALYSIS
지금 현재 코스닥 지수 상승 종목 상위 리스트 뭐야?,SEARCH
세탁기 탈수모드로 바꿔줘,GENERATION
정말 감사합니다 덕분에 아주 큰 힘이 되었습니다 최고,CASUAL
이번달에 학교에서 온 메일이 몇통이니,QUESTION
정말 감사합니다 덕분에 일이 아주 술술 풀리네요 최고,CASUAL
번역 부탁,GENERATION
너 네 집 근처에 한미은행 있지,SEARCH
택시를 타는 것이 빠를까 지하철을 타는 것이 빠를까,SEARCH
주식 시장의 서킷브레이커는 하루에 최대 몇 번 발동돼?,QUESTION
사내 도서관에 비치할 자기계발서 추천 도서 10권 리스트랑 추천 사유 써바,GENERATION
오늘 두레 문예관에서 연습 있는 거 알지,CASUAL
그럼 분명 매일매일 달라지는 피부를 확인할수가 있답니다,CASUAL
화요일에 눈이 오는지 알려줘,SEARCH
자바스크립트 키 배열 예제 코드 짜바,GENERATION
잠실대교 상황을 알 수 있을까,QUESTION
비행기가 난기류를 만났을 때 추락할 위험이 있어?,QUESTION
파이썬 변환 코드 짜줘,GENERATION
Docker Compose를 왜 써?,QUESTION
고려 초기의 호족 세력이 중앙 집권화에 걸림돌이 된 이유가 뭐야?,QUESTION
조심히 가세요,GENERATION
그건 방법이 없지,CASUAL
태양 전지의 원리가 뭐야?,QUESTION
이 가격이면 살만하지 않아?,ANALYSIS
장마 언제 시작하는 지 알려줘,QUESTION
SQL 데이터 그룹화 평균 구하기 쿼리 짜바,GENERATION
지금 쓰는 협업 툴이 우리 업무 프로세스랑 찰떡궁합인지 평가해줘,ANALYSIS
긴긴 한가위 연휴 동안 맛있는 것도 많이 먹고 푹 쉬어,GENERATION
다음주에 비오는 날이 있니,SEARCH
특정 페이지 메모리 누수가 외부 라이브러리 때문인지 코드 문제인지,ANALYSIS
Redis 캐싱 효율적인지 판단 좀 해줘,ANALYSIS
파이썬으로 리스트의 모든 요소에 1을 더하는 람다 함수 코드 짜줘,GENERATION
애니는 지금 한국보다 거기 더 좋아합니다,CASUAL
이 로직 생각한 사람 칭찬해줘야 함,CASUAL
안 먹어 봤음 진짜 후회할뻔 했어요,CASUAL
우리 서비스 로고에 들어갈 심볼 디자인 아이디어 3개만 구체적으로 묘사해바,GENERATION
지금 대구 온도 알려줘,SEARCH
손가락 가시 박혔을 때 식초물에 담그면 빠져?,QUESTION
제목에 중요라고 되어 있는 이메일이 있니,SEARCH
비즈니스 성과 보고서 표지 제목 정중하고 임팩트 있게 써줘,GENERATION
자바 Generic 클래스 선언하고 사용하는 종합 예제 코드 써쥬,GENERATION
뱃살을 빼는 데 윗몸 일으키기 같은 복근 운동이 비효율적인 과학적 근거는?,QUESTION
요즘 인기 있는 캠핑 가방 브랜드 ㅊㅊ,SEARCH
좌석교환 가능한지 그쪽 구역 승무원에게 말해놓겠습니다,CASUAL
무좀 치료 과정에서 양말을 소독해야 하는 위생적 이유는?,QUESTION
카페 메뉴 중 날씨에 따라 매출 급변하는 항목 분석해서 재고 관리해,ANALYSIS
헐,CASUAL
네 알겠습니다 그럼 수고하시고 나중에 뵙겠습니다,CASUAL
파이썬으로 문자열 특정 문자 빈도수 코드 써쥬,GENERATION
중요메일함에 메일 몇 통이나 있니,SEARCH
지오선배가 화나서 대충하자는 말을 가지고 그대로 믿음 안되지 시간이 되잖아 아직,CASUAL
광고비 집행 결과 보고 효율 나오고 있는지 판단해봐,ANALYSIS
유저들이 앱 내에서 경로 이탈하는 가장 큰 지점이 어딘지 데이터로 뽑아,ANALYSIS
하이닉스 요즘 주가는 얼만데,SEARCH
조직 개편 소식을 직원들에게 동요 없이 전달할 공지문 초안 작성해바,GENERATION
와이파이 비번 머임?,QUESTION
우리의 영원한 우정을 약속합니다,CASUAL
이번주 면접 일정 언제인지 알려줘,SEARCH
현재 황사 주의보 내려진 지역은 어때,QUESTION
그럼 애 아픈데 니 누난 가양동 간 거야,CASUAL
혜인 한국도 이렇게 결단력 있게 행동했으면 좋겠어,CASUAL
유닛 테스트(Unit Test)를 왜 해야 하는 거야?,QUESTION
이 데이터 시각화하고 설명 문구 좀 달아줘,GENERATION
금요일 영덕 날씨 좀 알려줘,SEARCH
경쟁사 분석해서 보고서 만들어,GENERATION
내일 첫 약속 어디서 만나기로 했더라,SEARCH
앱 푸시 알림을 가장 많이 확인하는 시간대 데이터 뽑아,ANALYSIS
다음주 수요일 여행일정 추가해줄래,GENERATION
이번주중 비오는 날 있으면 알려줄래,SEARCH
다음 달 매주 토요일에 동아리 회의 일정 추가해줘,GENERATION
전사 연말 파티 신청 공지 맹들어바,GENERATION
눈이 올 때 습도가 높으면 눈송이가 더 커져?,QUESTION
이번주에 가장 많이 메일 보낸사람이 누군지 알려줘,SEARCH
가상 환경에서 특정 라이브러리를 설치하지 않고도 requirements.txt에 명시된 모든 패키지를 한 번에 설치하는 명령어는?,QUESTION
이 문서 요약본 보고 우리 팀 업무 분장에 미치는 영향 분석해바,ANALYSIS
못 본 동안 많이 야윈 것 같은데요,CASUAL
올해 공휴일 언제야,SEARCH
미술품에,CASUAL
우리 회사 공식 홈페이지 하단 카피 세련되게 지어바,GENERATION
초안 작성 ㄱㄱ,GENERATION
오늘 서울에 눈 언제부터 오는지 알려줘,SEARCH
영문 메일에서 회의 날짜 제안할 때 쓰는 표현 5개 정중하게 써줘,GENERATION
예약 해 놓은 영화도 취소했어,CASUAL
임시저장된 메일 좀 보내줘,GENERATION
영문 메일에서 회의 결과 정리해 달라고 요청하는 표현 5개 써줘,GENERATION
양적 완화가 시중에 풀린 돈을 국채 매입을 통해 자산 시장으로 흘러가게 하여 자산 가격을 부양하는 원리는?,QUESTION
우리 브랜드만의 고유한 컬러 네이밍 후보 3개 제안해바,GENERATION
새해에는 복 많이 받으시고 예쁜 여자친구 사귀세요,GENERATION
지연이 요번 기말고사에 평균 오점이나 떨어졌대,CASUAL
근데도 넌 나한테 어 했단 말이지,CASUAL
풍선 효과가 환경 정책에서 나타나는 사례 알려줘,QUESTION
거래처 행사 동선 안내 메일 써바,GENERATION
이거 왜 이렇게 느려,QUESTION
데이터 백업 중 차등 백업이랑 증분 백업 중 복구가 빠른 건?,QUESTION
근처에 평점 좋은 치과 치아교정 잘하는 곳 어디야?,SEARCH
그럼 잘 자고 또 통화 하자 그래,GENERATION
이 매출 데이터 보고 트렌드 분석해줘,ANALYSIS
지난달 부서별 고정비 지출 분석 요약 보고서 보고 비효율적인 지출 내역 찾아바,ANALYSIS
신입 사원에게 보내는 업무 적응 격려 메시지 작성해줘,GENERATION
추상 팩토리 패턴이 뭐야?,QUESTION
내일 기온 몇 도일까?,SEARCH
요즘 유행하는 로봇 청소기 가성비 브랜드 추천해바,SEARCH
주식 시장의 윈도우 드레싱이 발생하는 시기가 언제야?,QUESTION
거래처에 보낼 명절 휴무 기간 및 업무 대행 안내 메일 써바,GENERATION
다음 달에 공장 인스펙션 있으니까 준비 슬슬 시작하라고,GENERATION
데이터베이스 파티셔닝 중 샤딩의 장단점이 뭐야?,QUESTION
함수형 프로그래밍의 1급 객체(First-class Citizen)가 뭐야?,QUESTION
해 무리가 지진과 관련 없다는 과학적 증거가 뭐야?,QUESTION
만날 장소는 이디야로 입력해줘,GENERATION
입안이 헐었을 때 빨리 낫는 법 알려줘,QUESTION
요즘 은행카드도 다른 카드들 못지않게 혜택도 괜찮더라,CASUAL
축하해여 대박 사건 ㅋㅋㅋ 다들 모여!,CASUAL
신라 하대의 지방 세력인 호족들이 선종 불교와 풍수지리설을 수용한 사상적 배경은?,QUESTION
메모리 관리를 자동으로 해주는 자바 언어의 성능 한계는?,QUESTION
C#으로 윈도우 폼 앱에서 텍스트 박스 값 읽어오는 코드 알려줘,GENERATION
지금 현재 내 위치 주변 프리미엄 아울렛 쇼핑 시간 확인해바,SEARCH
우리 팀원들 기술 역량 분포 보니까 프론트엔드 부족 현상 심각함,ANALYSIS
오늘 환율 얼마야,SEARCH
사내 동호회 정기 활동 보고서 마감 공지 맹들어바,GENERATION
경기 방어주가 뭐야?,QUESTION
우리가 흔히 섭취하는 계란의 노른자에 함유된 레시틴과 콜린 같은 영양 성분이 인간의 두뇌 건강과 신경 전달 물질의 합성을 도와 인지 기능 저하를 예방하고 기억력을 향상시키는 데 있어 구체적으로 어떠한 생화학적 원리로 기여하는지 영양학적 관점에서 설명해줘,QUESTION
